ts,optimizer,space,trial,run_id,params_json,fitness,best_so_far
2025-10-15T06:41:15.977492Z,GA,Vision-8,39,0,"{""lane_kp_off"": 0.12379202085787408, ""lane_kp_head"": 0.3926063439173182, ""lane_kp_curv"": 0.4010894610286522, ""curv_thr_slow"": 0.7661807441659176, ""lane_conf_thr"": 0.6237167085114794, ""canny_scale"": 1.1033759129261418, ""hough_threshold"": 25, ""diag_roi_row_start"": 0.5829234137262413}",77.780326,78.943545
2025-10-15T06:42:04.284158Z,GA,Vision-8,40,0,"{""lane_kp_off"": 0.19770926873831718, ""lane_kp_head"": 0.34990038376130317, ""lane_kp_curv"": 0.15978784406491478, ""curv_thr_slow"": 0.753307925355751, ""lane_conf_thr"": 0.5689879035683969, ""canny_scale"": 1.140121912435056, ""hough_threshold"": 17, ""diag_roi_row_start"": 0.5851105783504599}",73.362414,78.943545
2025-10-15T06:42:52.933310Z,GA,Vision-8,41,0,"{""lane_kp_off"": 0.013963431327505393, ""lane_kp_head"": 0.28906453123495185, ""lane_kp_curv"": 0.082177358513348, ""curv_thr_slow"": 0.6195913768923801, ""lane_conf_thr"": 0.3174602303457294, ""canny_scale"": 0.9990087808152537, ""hough_threshold"": 27, ""diag_roi_row_start"": 0.535213325676919}",76.52036,78.943545
2025-10-15T06:43:41.637000Z,GA,Vision-8,42,0,"{""lane_kp_off"": 0.013789934714544663, ""lane_kp_head"": 0.34398097354091933, ""lane_kp_curv"": 0.2925670790624412, ""curv_thr_slow"": 0.781669670546234, ""lane_conf_thr"": 0.4709497299297877, ""canny_scale"": 1.0250263456255662, ""hough_threshold"": 14, ""diag_roi_row_start"": 0.6359991524991866}",76.343047,78.943545
2025-10-15T06:44:30.235035Z,GA,Vision-8,43,0,"{""lane_kp_off"": 0.18102127224763376, ""lane_kp_head"": 0.33078401495219056, ""lane_kp_curv"": 0.17497674114181597, ""curv_thr_slow"": 0.5174403705402887, ""lane_conf_thr"": 0.6165719939763189, ""canny_scale"": 1.196632093710818, ""hough_threshold"": 27, ""diag_roi_row_start"": 0.5137386449786355}",74.681496,78.943545
2025-10-15T06:45:18.837841Z,GA,Vision-8,44,0,"{""lane_kp_off"": 0.006875196577489177, ""lane_kp_head"": 0.31514741252306544, ""lane_kp_curv"": 0.04528721502528341, ""curv_thr_slow"": 0.8389714319771129, ""lane_conf_thr"": 0.45648389039640613, ""canny_scale"": 1.1243571961618228, ""hough_threshold"": 20, ""diag_roi_row_start"": 0.5569280439800347}",76.085706,78.943545
2025-10-15T06:46:07.292853Z,GA,Vision-8,45,0,"{""lane_kp_off"": 0.07023757140147666, ""lane_kp_head"": 0.38688210247932897, ""lane_kp_curv"": 0.2638066134076285, ""curv_thr_slow"": 0.7478081481748746, ""lane_conf_thr"": 0.34264180531714766, ""canny_scale"": 1.053092653651631, ""hough_threshold"": 27, ""diag_roi_row_start"": 0.584084279128782}",76.140698,78.943545
2025-10-15T06:46:55.482817Z,GA,Vision-8,46,0,"{""lane_kp_off"": 0.1306627515221688, ""lane_kp_head"": 0.3472304966830516, ""lane_kp_curv"": 0.08413411110712311, ""curv_thr_slow"": 0.6057108421114451, ""lane_conf_thr"": 0.5328412897580521, ""canny_scale"": 1.0914546534714207, ""hough_threshold"": 22, ""diag_roi_row_start"": 0.5382158123769334}",74.633181,78.943545
2025-10-15T06:47:44.179629Z,GA,Vision-8,47,0,"{""lane_kp_off"": 0.008373112625681191, ""lane_kp_head"": 0.28396847983029594, ""lane_kp_curv"": 0.14507752721797282, ""curv_thr_slow"": 0.8379622280654505, ""lane_conf_thr"": 0.4457687051579177, ""canny_scale"": 1.0105437522940917, ""hough_threshold"": 25, ""diag_roi_row_start"": 0.5620268649775185}",76.410872,78.943545
2025-10-15T06:48:32.031665Z,GA,Vision-8,48,0,"{""lane_kp_off"": 0.12972495184030952, ""lane_kp_head"": 0.2882934155780113, ""lane_kp_curv"": 0.10654608999500528, ""curv_thr_slow"": 0.5989619228415405, ""lane_conf_thr"": 0.5052474495565334, ""canny_scale"": 0.963770823433731, ""hough_threshold"": 21, ""diag_roi_row_start"": 0.5659541260041828}",75.13876,78.943545
2025-10-15T06:49:19.885585Z,GA,Vision-8,49,0,"{""lane_kp_off"": 0.20576155519672262, ""lane_kp_head"": 0.3612035181192813, ""lane_kp_curv"": 0.16602221431462325, ""curv_thr_slow"": 0.5590474962278605, ""lane_conf_thr"": 0.6892599719764217, ""canny_scale"": 1.122220249201745, ""hough_threshold"": 25, ""diag_roi_row_start"": 0.5668281662466961}",71.518094,78.943545
2025-10-15T06:50:09.676199Z,GA,Vision-8,50,0,"{""lane_kp_off"": 0.15198580291090502, ""lane_kp_head"": 0.4, ""lane_kp_curv"": 0.1074455424210316, ""curv_thr_slow"": 0.6674218929698277, ""lane_conf_thr"": 0.45435530187275674, ""canny_scale"": 1.1479052960089318, ""hough_threshold"": 28, ""diag_roi_row_start"": 0.5472400889435352}",77.520285,78.943545
2025-10-15T06:50:58.889048Z,GA,Vision-8,51,0,"{""lane_kp_off"": 0.20635726956530057, ""lane_kp_head"": 0.4, ""lane_kp_curv"": 0.13332904976382998, ""curv_thr_slow"": 0.48664849501813084, ""lane_conf_thr"": 0.5998319408805355, ""canny_scale"": 0.9662302395184258, ""hough_threshold"": 29, ""diag_roi_row_start"": 0.5158913370006457}",76.342228,78.943545
2025-10-15T06:51:47.939762Z,GA,Vision-8,52,0,"{""lane_kp_off"": 0.2028133266531026, ""lane_kp_head"": 0.3712596909117528, ""lane_kp_curv"": 0.12726002500618427, ""curv_thr_slow"": 0.46925756295083243, ""lane_conf_thr"": 0.6001855198501878, ""canny_scale"": 1.047977806355337, ""hough_threshold"": 23, ""diag_roi_row_start"": 0.4942796961196659}",76.293406,78.943545
