group,baseline_stage,baseline_label,variant_stage,variant_label,metric,n_baseline,n_variant,baseline_mean,variant_mean,baseline_std,variant_std,p_value_mannwhitney_raw,cohens_d,cohens_d_ci_lo_95,cohens_d_ci_hi_95,pct_improvement,p_value_mannwhitney_holm,significant_0.05_holm,significant_0.01_holm
stage3_main,stage2b,Co-evolution (evolve adapters + bp),stage1b_pretrained,Frozen Pretrained CNN (evolve bp),final_best,15,15,83.91576413333334,84.28818986666667,0.857916979872918,0.3085585065785425,0.28084201086629845,0.5776890052688904,-0.09445753822472064,1.2481062188202303,0.4438090234649886,0.28084201086629845,False,False
stage3_main,stage2b,Co-evolution (evolve adapters + bp),stage3_hybrid,Minimal Hybrid (evolve CNN + bp),final_best,15,15,83.91576413333334,84.91241946666666,0.857916979872918,0.6538751800052042,0.0024626042007544527,1.3066610142730681,0.7366632644228135,2.1564310974568173,1.1876854648546626,0.0049252084015089055,True,True
